document_id,project_id,project_name,publish_date,outlet,stance_code,frame_code,reasoning,coder,model_name
JKPOST0020150604eb6400014,P170,Morowali Tsingshan industrial area,2015-06-05,Tempo,Supportive,F1,"Straight news on planned Chinese investment in steel, cable and machinery plants highlights new factories and meeting domestic demand with no mention of risks or controversy.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020150605eb65001b9,P029,General,2015-06-08,The Jakarta Post,Supportive,F1,"Article stresses large pledged Chinese FDI and infrastructure projects as a long-awaited opportunity to boost connectivity and growth, even while noting past realization problems.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150608eb680002v,P001,AIIB,2015-06-12,The Jakarta Post,Neutral,F5,"Commentary debates Indonesia’s role in a “new world order” and treats China’s AIIB initiative as a response to under-representation, focusing on power redistribution rather than specific economic gains or harms.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150612eb6c0002w,P181,Morowali nickel smelter,2015-06-16,The Jakarta Post,Supportive,F1,"Report describes the Chinese–Indonesian nickel smelter in Morowali in terms of investment value, capacity and downstream industry development, without raising social, environmental or sovereignty concerns.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150616eb6g0001g,P029,General,2015-06-16,The Jakarta Post,Neutral,F5,"Commentary analyzes Indonesia’s One-China policy and sensitivities around Taiwan visits as a diplomatic balancing act, not as an investment or debt issue.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150616eb6g0002x,P029,General,2015-06-18,The Jakarta Post,Supportive,F1,"Covers a large CDB loan commitment to Indonesian SOEs framed as financing needed infrastructure projects, emphasizing collaboration and funding volume rather than warning about debt risks.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150618eb6i00015,P029,General,2015-06-20,Tempo,Supportive,F1,"BKPM–Bank of China cooperation is framed as a way to attract more Chinese investors and increase realized FDI, with no strong critical tone.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020150620eb6k0005n,P029,General,2015-06-25,The Jakarta Post,Supportive,F5,"Op-ed praises Xi’s “three brilliant initiatives” – Silk Road, BRICS bank and AIIB – as reshaping global economic governance and boosting RMB internationalization, clearly endorsing China’s strategic role.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150625eb6p0000r,P001,AIIB,2015-06-29,Tempo,Neutral,F5,"Brief wire report details China’s voting share and soft-power projection through AIIB in a factual tone, presenting the bank as rival to Western IFIs without normative judgment.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020150629eb6t000xd,P001,AIIB,2015-06-30,The Jakarta Post,Supportive,F1,"Indonesia’s capital subscription to AIIB is justified by officials as a solution to its infrastructure financing gap, with positive quotes from ministers and the World Bank about development benefits.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150630eb6u0000z,P001,AIIB,2015-07-01,Tempo,Supportive,F5,"Article focuses on Indonesia rallying ASEAN to secure an executive director seat in AIIB, depicting the bank as a strategic platform for regional influence and cooperation.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020150701eb71001jl,P029,General,2015-07-01,Tempo,Supportive,F1,"Report on planned CDB loans to SOE banks frames them as boosting infrastructure lending and complementing multilateral finance, without emphasizing debt or governance risks.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020150701eb71000um,P029,General,2015-07-04,The Jakarta Post,Supportive,F5,Rerun long op-ed lauds the same trio of Chinese initiatives as evidence of PRC leadership in a new international order and supports wider RMB use and Asian-led institutions.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150704eb740000n,P029,General,2015-07-08,The Jakarta Post,Neutral,F1,"Global macro analysis notes China’s slowdown and emerging-market risks and ends by calling for Indonesian structural reform and FDI-supported infrastructure, without clear praise or criticism of Chinese finance.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150708eb7800068,P029,General,2015-07-13,The Jakarta Post,Supportive,F1,"Mandiri’s revised funding plan treats the prospective CDB loan as part of diversified external financing for infrastructure projects, with no discussion of dependency or sovereignty concerns.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150713eb7d0003a,P001,AIIB,2015-07-23,The Jakarta Post,Supportive,F5,"Analytical op-ed argues AIIB’s governance and “Asia-ness” make it a better, more representative alternative to Western-dominated IFIs and welcomes China’s large share and design choices.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150723eb7n0000a,P208,Sokon/DFSK car plant (Tangerang),2015-07-27,The Jakarta Post,Supportive,F1,"Story highlights a Sino-Indonesian joint venture car factory, investment amount and expected production, with industry figures welcoming new competition and industrial upgrading.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150727eb7r0003b,P172,Morowali industrial estate,2015-07-28,The Jakarta Post,Neutral,F1,"Piece discusses delays in multiple industrial estates including the Morowali estate co-developed with China’s Tsingshan, focusing on infrastructure gaps and geography rather than praising or opposing Chinese involvement.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150728eb7s0003e,P147,Maritime Silk Road,2015-08-05,The Jakarta Post,Supportive,F5,"Chinese ambassador’s op-ed promotes the 21st-century Maritime Silk Road as a win-win platform for trade, connectivity and joint industrial parks between China and ASEAN.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150805eb850000a,P112,Jakarta-Bandung high-speed railway,2015-08-22,The Jakarta Post,Neutral,F5,"Opinion piece frames the Jakarta-Bandung high-speed rail tender mainly as a strategic contest between China and Japan and Indonesia's evolving role in regional geopolitics, without clearly endorsing or rejecting the project.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150822eb8m0000b,P029,General,2015-09-06,Tempo,Neutral,F1,"Straight news on state-owned banks absorbing CDB loans focuses on timing, approvals and hedging, with no evaluative language on benefits or risks.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020150906eb96001up,P029,General,2015-09-08,The Jakarta Post,Neutral,F1,"Reports Mandiri's plan to raise bilateral and CDB funding for infrastructure and consumer sectors as part of funding diversification, without normative judgment.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150908eb9800046,P029,General,2015-09-23,Tempo,Supportive,F1,"LPS official explicitly reassures that Chinese loans to state banks are safe given their sound fundamentals, directly countering concerns about the borrowing.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020150923eb9n001e1,P008,Balikpapan-Samarinda toll road,2015-09-24,Tempo,Supportive,F1,Coverage of the Balikpapan-Samarinda toll road section funded partly by Chinese loans highlights project progress and government backing with no criticisms.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020150924eb9o000mc,P008,Balikpapan-Samarinda toll road,2015-09-25,The Jakarta Post,Supportive,F1,"Article stresses the importance of the Trans-Kalimantan/Balikpapan-Samarinda toll road for industrial development, presenting the Chinese contractor partnership positively.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150925eb9p0003s,P029,General,2015-09-28,The Jakarta Post,Supportive,F1,"Describes how CDB loans will finance long-term infrastructure and manufacturing projects via BRI, framing them as growth-supporting funds without caveats.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020150928eb9s0003o,P029,General,2015-10-15,The Jakarta Post,Neutral,F1,"Balances China Exim Bank's pledge to speed up infrastructure loan processing with the minister's warning about possible cancellations, focusing on procedural efficiency rather than value judgments.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020151015ebaf00017,P112,Jakarta-Bandung high-speed railway,2015-10-16,Tempo,Supportive,F1,"Minister Rini explains favorable loan terms, long tenor and consortium-based repayment for the Jakarta-Bandung fast train to reassure that financing is manageable and off budget.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020151016ebag001up,P112,Jakarta-Bandung high-speed railway,2015-10-17,The Jakarta Post,Supportive,F1,"Highlights expected economic gains, transit-oriented development and reduced congestion from the Jakarta-Bandung high-speed rail while only briefly noting the controversy over choosing China.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020151018ebah00036,P001,AIIB,2015-11-05,The Jakarta Post,Supportive,F1,"Portrays AIIB as ready to strongly support Indonesia's infrastructure with faster disbursement, quoting its president and Jokowi's meeting in a positive light.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020151105ebb50003s,P029,General,2015-11-17,Tempo,Supportive,F5,"Reports Jokowi-Xi talks on liquidity support, currency swap expansion, increased Chinese investment and AIIB roles as deepening Indonesia-China economic and financial ties in the G20 setting.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020151120ebbk001md,P029,General,2015-11-21,Tempo,Supportive,F5,"Frames APEC outcomes as a success in securing Chinese investment and a large currency swap while simultaneously advancing Indonesia's path toward the US-led TPP, emphasizing strategic balancing benefits.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020151120ebbl001jl,P029,General,2015-11-23,Tempo,Supportive,F1,Official narrative is optimistic about meeting foreign-debt targets for infrastructure and treats AIIB and Chinese funding as helpful parts of a wider financing mix.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020151122ebbn0002x,P029,General,2015-11-26,Tempo,Supportive,F1,"BNI's use of CDB loans to expand infrastructure, maritime and SME lending is presented as an engine for broader credit growth and economic activity, supported by analyst commentary.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020151125ebbq0008j,P001,AIIB,2015-11-27,Tempo,Neutral,F5,"Describes Indonesia's effort to nominate AIIB board directors and its shareholder position as routine multilateral positioning, without explicit praise or criticism.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020151127ebbr001e1,P112,Jakarta-Bandung high-speed railway,2015-12-03,Tempo,Supportive,F1,"Reports imminent soft launch of the Jakarta-Bandung high-speed rail project, strong Chinese financing around 85 percent and investor interest in Walini, with no mention of risks.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020151202ebc300003,P112,Jakarta-Bandung high-speed railway,2015-12-07,Tempo,Neutral,F1,"Explains that construction must wait for RTRW revisions and gubernatorial recommendations across nine local governments, treating this as a procedural requirement rather than a governance failure.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020151206ebc70010d,P112,Jakarta-Bandung high-speed railway,2015-12-08,Tempo,Opposed,F4,"Focuses on KCIC's failure to meet minimum paid-in capital and officials' warnings against starting such a huge project without sufficient equity, foregrounding governance risk.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020151207ebc8000us,P112,Jakarta-Bandung high-speed railway,2015-12-08,The Jakarta Post,Neutral,F4,"Covers permit reviews, technical standards and capital requirements for KCIC as safeguards that must be satisfied before the high-speed rail can proceed, emphasizing regulatory oversight rather than benefits.",final_thesis_labels,unspecified_llm_assisted_workflow
